Country Name,Country Code,Indicator Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Poland,POL,Final consumption expenditure (constant 2010 US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166251000000,178735000000,185185000000,193924000000,201415000000,208073000000,222924000000,236970000000,246963000000,259322000000,269695000000,276193000000,285866000000,291585000000,303684000000,310213000000,325558000000,341944000000,363185000000,376120000000,386739000000,394371000000,396361000000,399626000000,410748000000,422450000000,437514000000
Puerto Rico,PRI,Final consumption expenditure (constant 2010 US$),,,,,,,,,,,,,23080982826,24517952195,24324740879,24267492086,25968816919,27621292616,28526971411,29613009153,29666223878,30115616044,29828665516,30768286540,32354382969,33885984530,35361736040,37418283068,39132760323,40140340828,41053913501,40628902335,41851183324,43610369188,45396571390,47885829862,50730666280,53611768078,55731328218,58632982669,59504494181,60388727362,63017963566,64309175765,66613566320,68579554081,69111243880,69790458028,68570521978,67193427335,67625764000,67494497436,69126297385,67716058572,,,
"Korea, Dem. Peoples Rep.",PRK,Final consumption expenditure (constant 2010 US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,Final consumption expenditure (constant 2010 US$),,,,,,,,,,,59510597987,66545662834,69624107891,77596211518,85924390898,86060081362,89517528886,91579843184,90700887172,91803915008,96171286767,99325100582,101882000000,101628000000,99247656186,101087000000,107124000000,112440000000,120551000000,125035000000,132440000000,139640000000,144407000000,145570000000,148120000000,149135000000,154172000000,159056000000,167347000000,175440000000,182195000000,185004000000,187990000000,188284000000,193264000000,196832000000,198984000000,203123000000,205468000000,203010000000,206079000000,198549000000,188659000000,186050000000,189127000000,193165000000,196783000000
Paraguay,PRY,Final consumption expenditure (constant 2010 US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9381054665,9833601274,10231045412,10763279983,10906013654,10866288362,10991195470,10834749345,10549021026,10480786841,10881265620,10441274058,11265583426,11857973181,12185773718,12619894239,13288676493,14367923607,14169562783,16064756831,16953477077,17768331638,18560047551,19264295151,19622111846,19796258308
West Bank and Gaza,PSE,Final consumption expenditure (constant 2010 US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5473348883,5932303497,6008672358,6777699378,7489635114,8013243754,7587209309,7314060877,6549779107,7321920197,8411251568,9401822430,9119480076,9668742722,9791229479,10468465576,10855500000,11931040489,13082356683,12628888764,13078501168,13878372311,14264368711
French Polynesia,PYF,Final consumption expenditure (constant 2010 US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,Final consumption expenditure (constant 2010 US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12901599871,12547965444,12806600704,13026998769,13531681853,17549671777,22529053312,25113505740,27594171587,33656543658,37729395604,41022304354,45436223254,52692610867,57139549732,59706101611,
Romania,ROU,Final consumption expenditure (constant 2010 US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76267964771,67275824892,63517954669,64307864862,66744997333,73948200038,77551158572,75222564905,77013913312,77888529483,78411308406,82591947160,85455220191,92836812566,101883000000,110829000000,121112000000,135356000000,144904000000,133324000000,133230000000,134248000000,135733000000,135529000000,141063000000,148220000000,158616000000
Russian Federation,RUS,Final consumption expenditure (constant 2010 US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,612387000000,572443000000,541552000000,537602000000,538777000000,525816000000,510456000000,526000000000,513955000000,506728000000,536324000000,572959000000,613177000000,652527000000,717477000000,787189000000,868133000000,993172000000,1076660000000,1035060000000,1070690000000,1126850000000,1195150000000,1237690000000,1249050000000,1148510000000,1108400000000
Rwanda,RWA,Final consumption expenditure (constant 2010 US$),758236726.4,727288928.1,842500526.2,786697540.5,642694033.4,707999457.6,774018796.3,834388265.7,896894762.7,1015031371,1044255793,1054395538,1035561142,1017743390,1061444798,997747767,1157958892,1215517537,1337352992,1517783469,1633435849,1742724302,1678944134,1886648735,1642754241,1637871244,1828089768,1765499192,1935219430,1962297828,1958600070,2196396294,2271880856,2145976720,1557718419,1610692444,1764354433,2042233600,2172596635,2585090590,2884371212,3005818421,3409196651,3284857842,3511848459,3827032882,4337400319,4393786524,4658367943,5193313982,5482474004,5910430835,6416460872,6633330888,7341772941,8212144605,8606848034
Saudi Arabia,SAU,Final consumption expenditure (constant 2010 US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159071000000,161209000000,162555000000,169475000000,181886000000,199058000000,218170000000,235494000000,255578000000,269647000000,277224000000,297886000000,328178000000,349368000000,379587000000,391003000000,369352000000
Sudan,SDN,Final consumption expenditure (constant 2010 US$),10647896923,10350881006,10821376194,10758293322,10976454395,11856989566,11043502290,10735923406,10830962653,10436137251,11049614010,11587609646,10624076452,10282424110,12135689906,14002860151,16309472402,18499653910,17946989861,17177966349,18081603400,19294347266,20733382615,21465123729,21119040199,20104320398,18602333046,18179087383,19039177715,19618733857,20064898946,21808074741,22948435374,24366213201,25298918415,25329977805,25785200620,27290454465,28738859192,29935515374,29373490306,32580048266,33483564477,33475463917,37795043837,40196630378,44714199495,45615232522,46327914394,48257958549,50799261362,50410339672,48450215979,50134235953,51073268058,51845802608,54096003009
Senegal,SEN,Final consumption expenditure (constant 2010 US$),3120282613,3133595778,3143580741,3336622161,3451448873,3356592139,3480019416,3510730956,3528569471,3138077880,3380657020,3433528337,3403605520,3385084430,3523801437,3784010547,4193189126,4242746603,4394870028,4625659414,4708308913,4682791456,5038326199,4961113948,5119305577,5130688552,5607001059,5822292310,5993914968,6167344141,6159623255,6257815131,6398322444,6663750730,6375482707,6552242776,6720531470,6826070529,7285070844,7640393954,7859780550,8209668670,8556046222,8957230324,9384299813,9864659636,10330558474,10874966842,11412021258,11818234810,12078437211,12303710005,12678629514,12957470009,13603268887,14276019675,14926298058
Singapore,SGP,Final consumption expenditure (constant 2010 US$),,,,,,,,,,,,,,,,14827429410,15598166483,16499523286,17704877154,18680748075,19876127613,20859992666,22013714705,23417895123,24769270260,25688008801,26538980565,28756435644,31133993399,33616061606,36301576824,38645764576,40662706271,45654272094,48364576458,50699963330,54989218922,58333700037,57855958929,62879207921,72885588559,77402860286,81293582692,81827062706,85340080675,88526145948,92213201320,97225889256,101099000000,101062000000,108072000000,111036000000,113958000000,119664000000,121926000000,128401000000,130739000000
Solomon Islands,SLB,Final consumption expenditure (constant 2010 US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sierra Leone,SLE,Final consumption expenditure (constant 2010 US$),,,,,,,,,,,,,,,,,,,,,1674854749,1633267627,1645123654,1539157826,1492906128,1437151614,1417198752,1519061706,1506724221,1469665336,1340746732,1370068462,1204433060,1289635026,1080467041,1268397694,1363168302,1113420433,1079898607,1036144966,1107341346,1393674270,1732293302,1837201895,1886683926,1927481408,1965227750,2110849669,2298926705,2528217315,2232666430,2906960639,3135553319,3981618336,3367633498,3343993775,3673691805
El Salvador,SLV,Final consumption expenditure (constant 2010 US$),,,,,,6879049064,7459371593,7835126568,7913768642,8149981066,8642478284,8810050277,9322631177,10029167312,10137450606,10262018253,11472676341,12816033179,13104663302,11951497994,10657356239,9684877880,8919816330,9040264748,9313404131,9560445991,9562570718,9648941192,9805369625,9932910252,11418688987,11767233648,12655204129,13629347945,14653558950,16002003144,16263652348,16752529563,17153548490,17741597253,18393674247,18989907069,19271775715,19631392928,20172262993,21192863383,22200465561,23505582380,23898778309,21705426230,22189730000,22744825887,23290774883,23519350857,23820789034,24380434295,24666033909
San Marino,SMR,Final consumption expenditure (constant 2010 US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,Final consumption expenditure (constant 2010 US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,SRB,Final consumption expenditure (constant 2010 US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20617457599,21285739281,23782334498,24442756812,21966873325,23808863885,25198323918,26992458404,28350820609,31048518633,32659194971,34507005760,36404927897,38444304499,38248269305,38086986951,38443825913,37965380959,37713653480,37267473231,37299782964,37706086153
South Sudan,SSD,Final consumption expenditure (constant 2010 US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7819376445,7810894107,9083691266,8375639251,8512249539,9003332274,8839510511,8636579672,
Sao Tome and Principe,STP,Final consumption expenditure (constant 2010 US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Suriname,SUR,Final consumption expenditure (constant 2010 US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001277903,1519734213,2055384978,2190732688,2151234793,2318426713,2559295179,2701917660,2743546715,2945842850,2520658281
Slovak Republic,SVK,Final consumption expenditure (constant 2010 US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34237685097,35833167587,34878026309,36579781015,40131847674,42432712007,45077130720,44215057543,45355919419,47694033190,50149966436,51983626798,53527138872,56810992361,60656665380,64109683632,68056317527,68802024122,69308764812,68704890832,68132385846,68078981079,69670377719,71750893582,73576293509
Slovenia,SVN,Final consumption expenditure (constant 2010 US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21869262560,20040302846,19413421362,21661921263,22427146563,24091907180,24839750336,25650020769,26455526982,28041563809,28455387382,29167338636,29947654163,30922121707,31819597544,32558878826,33122027151,34844960993,35900716545,36363902477,36646458767,36568353218,35684329296,34426045670,34826823397,35164712286,36141176268
Sweden,SWE,Final consumption expenditure (constant 2010 US$),,,,,,,,,,,174712000000,176096000000,181555000000,186252000000,192340000000,198911000000,206672000000,207346000000,208789000000,215559000000,215891000000,219729000000,221546000000,218739000000,222862000000,227905000000,236314000000,245015000000,250381000000,254252000000,255515000000,259651000000,259180000000,254480000000,256828000000,258886000000,261823000000,266164000000,275409000000,284292000000,293059000000,294638000000,301798000000,307027000000,312284000000,318288000000,325607000000,334165000000,336228000000,339684000000,349775000000,355024000000,358226000000,364156000000,371095000000,380922000000,390626000000
Swaziland,SWZ,Final consumption expenditure (constant 2010 US$),,,,,,,,,,,,,,,,,,,,,1416434503,1351393031,1479187797,1476303593,1486443108,1344586766,1174044784,1181860065,1042184278,1114896843,1377305573,1447310328,1615997166,1793140843,1641283928,1935598119,2229792590,2220250889,2353474480,2576509765,2859236453,2919349486,2923652388,3010577668,3325938176,3645808681,3824379595,3882685906,3958278477,4215977123,4535433708,4446807047,4570412527,4728560504,4829651128,5059864052,
Sint Maarten (Dutch part),SXM,Final consumption expenditure (constant 2010 US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,Final consumption expenditure (constant 2010 US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,752332653.8,,,,,,
Syrian Arab Republic,SYR,Final consumption expenditure (constant 2010 US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,Final consumption expenditure (constant 2010 US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,Final consumption expenditure (constant 2010 US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6123346863,6461763399,7264370648,7697041915,7912689916,8648074506,9498574687,10128595054,9283418416,8777113447
Togo,TGO,Final consumption expenditure (constant 2010 US$),771366428.1,833035121.4,840902549.9,920913870.1,914027527.8,968198834.2,1156862301,1274655362,1371804353,1467886651,1534852879,1022540435,1122620996,1197607013,1316932041,1154022983,1615486703,1661091467,1566790274,1718601057,1811601201,1864760250,1961285704,1799010954,2041024048,2267399350,2234462303,2145095766,2384323404,2473088752,2418878367,2554418196,2586792560,2107060415,2194591298,2377497857,2922762131,3109368879,3358758286,3374917276,3306845851,3432539740,3287727769,3566544253,3494219875,3123337128,3097343469,3210857769,3080603175,3255864336,3135952354,3238320111,4246645795,5268756237,5424461554,5971743891,5858615565
Thailand,THA,Final consumption expenditure (constant 2010 US$),13725810681,14172660938,16202694268,17125699468,18113788856,19379931780,20746680850,22812232801,25467700411,26942616858,28326506728,28977017818,30667223554,33270286722,34598987827,36919446726,40497227130,43888931760,47202228419,51413438250,53936501046,56484956532,57630742851,61713588485,64933992961,66632145274,68356460523,73017706858,78695727674,86166582092,96302636036,101656000000,110078000000,118701000000,128170000000,138473000000,146576000000,145598000000,134712000000,140061000000,148676000000,156458000000,165333000000,176776000000,188733000000,197973000000,203317000000,208549000000,215325000000,218299000000,231871000000,237111000000,253286000000,256159000000,259542000000,265711000000,272956000000
Tajikistan,TJK,Final consumption expenditure (constant 2010 US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4218227137,2747731853,2775470040,1952969216,2608068539,2884810816,2667426923,3115090331,3285645611,3549041621,3776671912,4004302203,4231932676,4459562966,4687193440,4914823730,5142454204,5370084494,5597714967,5825345258,6052975549,,,
Turkmenistan,TKM,Final consumption expenditure (constant 2010 US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Timor-Leste,TLS,Final consumption expenditure (constant 2010 US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1208000000,1523000000,1529000000,1218000000,1020000000,865000000,959000000,1206000000,1292000000,1497000000,1551000000,1549000000,1754000000,1542000000,1622000000,,
Tonga,TON,Final consumption expenditure (constant 2010 US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428732023.4,,,,,,
Trinidad and Tobago,TTO,Final consumption expenditure (constant 2010 US$),3720963877,4296258807,4359594071,4950727151,5288510075,5151395768,5277084354,5757459309,5873182503,6587879785,6205524154,6033699632,6949818009,6818012478,7109525064,7865359219,9073137463,9949724701,11128110941,12508271418,13557146412,9418315403,10710804661,9504631873,8515913556,8789457752,9341523181,8242343054,7993120568,7545124708,7179445762,8263827189,7794811491,8184999850,7032906394,6910791934,8222672331,9937699930,10771717043,11759715057,10948011344,11083090398,14170822387,12698183040,14617847538,10747467541,13221613576,16426253213,13645719853,14462363982,14017258364,17027564158,19644274520,14842025839,15975542492,15235722182,14876041899
Tunisia,TUN,Final consumption expenditure (constant 2010 US$),,,,,,2887609194,2938995319,2947723907,3026562666,3265331354,3719217270,3935882912,4441295515,5012876345,5231090960,6057911904,6357499162,6932176680,7301592846,7675372782,8614539402,9247360836,9564686461,10004353919,10581284477,10851306483,11016163895,11163846025,11309135322,11318285175,12178049811,12423576708,13175782171,13645013413,14084821014,14508438382,15108879838,15841516907,16696651670,17565081389,18526510689,19509308649,20307044502,21361957664,22429457664,23409269177,25221616110,27595050859,29761995389,32488496996,34401654255,38202073005,41329965977,44926233757,,,
Turkey,TUR,Final consumption expenditure (constant 2010 US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,257162000000,259507000000,257454000000,289462000000,295962000000,305939000000,330562000000,313764000000,331846000000,360051000000,388251000000,394239000000,396646000000,414614000000,391920000000,408705000000,436056000000,475463000000,503246000000,527218000000,556631000000,561444000000,552828000000,602287000000,663324000000,688481000000,742922000000,765245000000,805382000000,831073000000
Tuvalu,TUV,Final consumption expenditure (constant 2010 US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA,Final consumption expenditure (constant 2010 US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9501667647,9906953554,9894083303,9826563876,9826204017,10056626674,10203004614,10965115416,12377484375,12822480511,13046522565,13510747563,14510249963,15477609080,16668451133,19134300539,19880414437,21388721150,22799411879,24398549658,25136747152,27022084023,28395591760,31333130176,32407720350,32736062568,33693589642
Uganda,UGA,Final consumption expenditure (constant 2010 US$),,,,,,,,,,,,,,,,,,,,,,,4090990845,4415055095,4316262886,4178339824,4179816123,4352160669,4657599072,4903914113,5222358737,5460800183,5622810635,6021839778,6344091163,7276788447,7795285638,8032515957,8596061947,9164002745,9246689529,9604659511,10423200408,10825036550,11113310202,11695977110,12992209153,13987856894,14105788391,16424590767,17331027577,19224810670,19804318522,19758168580,20373360032,22483058631,23168040702
Ukraine,UKR,Final consumption expenditure (constant 2010 US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94975069189,89312265336,83761082338,67632392976,60928345532,58717508304,53945286771,53467291308,53528466165,51520072509,52552101568,57503014756,60219713405,66843881899,73327738432,84840193357,96125928058,110111000000,122421000000,106408000000,113108000000,125864000000,135134000000,142187000000,133426000000,112255000000,113839000000
Uruguay,URY,Final consumption expenditure (constant 2010 US$),11842595556,11556709794,12144321569,11648591532,12348191706,11590746213,12337394960,12074827081,12102754657,12974333716,13750729288,13726286684,13656997155,14078849693,13873649152,14172717977,13860585571,13699572910,14251277590,15107891259,16181093185,16731794089,15290440932,13283921193,13014147277,13168226206,14733458097,16796142954,16679089319,16826559689,16368758783,17087099734,19191969992,20168225670,21836025972,21147468782,22800331932,24023910550,25564066140,25240427969,24885376525,24359407909,20546474762,20742756075,22691334176,23326481606,24692723323,26365086295,28770016303,29536920061,32068639933,34222908608,35952985909,37913662424,39016051236,38951747113,39263279153
United States,USA,Final consumption expenditure (constant 2010 US$),,,,,,,,,,,4106530000000,4227750000000,4430060000000,4591040000000,4583700000000,4690190000000,4893840000000,5074380000000,5270400000000,5379000000000,5382760000000,5464290000000,5553110000000,5839030000000,6101800000000,6418540000000,6694060000000,6901640000000,7160990000000,7372840000000,7534930000000,7575540000000,7809910000000,8025840000000,8285290000000,8490650000000,8739390000000,9037350000000,9464210000000,9922330000000,10363400000000,10649400000000,10948700000000,11264200000000,11648800000000,11999300000000,12321100000000,12577800000000,12601900000000,12528800000000,12724400000000,12888100000000,13018600000000,13115500000000,13406300000000,13796300000000,
Uzbekistan,UZB,Final consumption expenditure (constant 2010 US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25487635562,,,,,,
St. Vincent and the Grenadines,VCT,Final consumption expenditure (constant 2010 US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689743605.6,,,,,,
"Venezuela, RB",VEN,Final consumption expenditure (constant 2010 US$),,34404633033,35153697882,37006223920,40155518293,43173927997,45119080499,46645400765,49832953883,52521656682,55777876677,57914825451,61354963634,65495740635,56711719376,72560956442,83865746862,93104871537,99076507962,100316000000,108691000000,113874000000,116879000000,114250000000,112536000000,112530000000,116252000000,120788000000,127915000000,121009000000,124887000000,136275000000,145654000000,144590000000,137843000000,139474000000,132669000000,146972000000,148175000000,143932000000,150538000000,159824000000,149875000000,146455000000,168694000000,193379000000,220949000000,256891000000,272355000000,266713000000,263848000000,275488000000,294400000000,307466000000,,,
British Virgin Islands,VGB,Final consumption expenditure (constant 2010 US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,Final consumption expenditure (constant 2010 US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,Final consumption expenditure (constant 2010 US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31369219065,33663252926,36676802135,38786952282,40479603486,41260248200,42588925866,44562067602,47884070268,51690054698,55383480369,59443021093,63927594970,70136455293,75506919343,77514718582,84113743268,87770106470,92224419849,97168217888,103190000000,112600000000,120843000000
Vanuatu,VUT,Final consumption expenditure (constant 2010 US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464695841,474273849.1,487100842.2,502410060,515418996.4,540748084.2,556850054.4,569352149.1,581152462.9,599112852.6,616215510.1,,
Samoa,WSM,Final consumption expenditure (constant 2010 US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kosovo,XKX,Final consumption expenditure (constant 2010 US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5346577758,5704049216,5771974327,5835334206,5982251656,5945038102,6086145257,6248003464,6601601392,6793756135,7009290397
"Yemen, Rep.",YEM,Final consumption expenditure (constant 2010 US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28661192845,,,,,,
South Africa,ZAF,Final consumption expenditure (constant 2010 US$),45816942578,47201141889,49882259739,52866333388,57150193957,59867371469,62707616238,65443096760,70185625307,74941949407,80098481123,84482188712,87128339616,93086515872,98498879965,104014000000,106660000000,107006000000,108489000000,111833000000,121595000000,128725000000,132819000000,136393000000,143449000000,141119000000,142184000000,147620000000,153932000000,158693000000,162982000000,163396000000,162592000000,165328000000,170428000000,174790000000,182305000000,187718000000,189090000000,191766000000,199132000000,205909000000,213140000000,220649000000,233865000000,247636000000,266991000000,282800000000,289279000000,286885000000,297458000000,310949000000,322302000000,329606000000,332268000000,336803000000,340628000000
Zambia,ZMB,Final consumption expenditure (constant 2010 US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12964165850,,,,,,
Zimbabwe,ZWE,Final consumption expenditure (constant 2010 US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6955129646,6780005682,6193721110,5932143544,8798847261,9664610500,11704804191,14668002080,14973779700,14770859795,13900608487,14159994159
